alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,residual sugar,sulphates,total sulfur dioxide,volatile acidity
9.8,0.046,0.3,0.9942,8.7,29.0,3.22,1.6,0.38,130.0,0.15
9.3,0.042,0.1,0.9932,5.4,26.0,3.36,2.8,0.38,80.0,0.595
12.4,0.036,0.37,0.98964,6.7,45.0,3.19,1.3,0.51,125.0,0.16
13.4,0.033,0.27,0.98944,5.4,20.0,3.22,6.4,0.27,102.0,0.45
10.0,0.053,0.28,0.9964,5.9,40.0,3.72,4.6,0.7,199.0,0.21
10.3,0.063,0.49,0.9957,6.9,50.0,3.54,7.0,0.5,168.0,0.22
10.9,0.041,0.37,0.99153,6.1,24.0,3.18,2.6,0.5,99.0,0.19
12.4,0.054,0.27,0.9914,5.8,30.0,3.53,2.6,0.42,156.0,0.28
10.7,0.046,0.31,0.9926,6.7,30.0,3.33,2.1,0.64,96.0,0.23
9.4,0.048,0.37,0.99899,7.3,70.0,3.25,15.5,0.77,203.0,0.22
13.1333333333333,0.021,0.4,0.9891,6.0,18.0,3.24,1.7,0.95,82.0,0.27
11.3,0.04,0.32,0.99182,6.3,37.0,3.24,4.2,0.43,117.0,0.17
10.4,0.047,0.32,0.99498,6.8,17.0,3.42,7.2,0.44,109.0,0.18
11.0,0.039,0.27,0.99178,6.5,36.0,3.38,1.6,0.57,116.0,0.22
9.1,0.036,0.38,0.99712,6.5,20.0,3.47,7.4,0.48,196.0,0.35
12.6,0.038,0.25,0.99198,6.6,16.0,3.36,4.8,0.71,121.0,0.34
10.1,0.051,0.28,0.9928,6.3,46.0,3.23,1.5,0.42,142.0,0.21
12.0,0.054,0.34,0.99193,6.5,22.0,3.2,4.6,0.46,130.0,0.28
9.3,0.053,0.22,0.99545,6.2,45.0,3.23,7.9,0.52,149.0,0.24
8.7,0.046,0.31,1.0,6.8,40.0,3.3,18.3,0.41,142.0,0.24
11.1,0.062,0.27,0.99138,5.8,17.0,3.23,1.6,0.35,140.0,0.29
10.5,0.046,0.56,0.9923,7.1,25.0,3.24,1.3,0.33,102.0,0.36
9.8,0.069,0.35,0.999,6.6,42.0,3.56,14.0,0.47,163.0,0.25
10.9,0.036,0.46,0.99264,6.7,15.0,3.37,1.6,0.49,92.0,0.14
9.1,0.047,0.46,0.9958,6.6,48.0,3.2,7.8,0.54,186.0,0.26
11.8,0.029,0.36,0.99206,6.6,30.0,3.2,5.5,0.47,105.0,0.22
9.3,0.045,0.3,0.99469,5.7,26.0,3.32,5.4,0.45,105.0,0.14
9.9,0.043,0.15,0.99378,5.2,32.0,3.24,7.1,0.48,134.0,0.24
10.0,0.041,0.19,0.99508,7.5,62.0,3.23,6.9,0.37,150.0,0.42
11.3,0.038,0.26,0.9911,5.8,40.0,3.34,3.3,0.55,153.0,0.36
10.4,0.045,0.2,0.9944,6.2,42.0,3.36,6.6,0.45,170.0,0.3
12.7,0.042,0.32,0.98952,6.1,41.0,3.31,2.2,0.44,142.0,0.3
10.0,0.036,0.26,0.9986,7.2,49.0,3.41,12.7,0.5,214.0,0.26
9.5,0.047,0.28,0.9977,6.3,49.0,3.23,14.7,0.46,198.0,0.34
9.7,0.054,0.38,1.0002,8.3,32.0,3.22,14.8,0.5,126.0,0.22
10.8,0.036,0.28,0.99299,5.7,46.0,3.36,6.9,0.44,150.0,0.265
10.2,0.05,0.49,0.9945,7.2,18.0,3.46,1.3,0.44,148.0,0.08
10.2,0.036,0.35,0.99342,7.3,29.0,3.27,1.5,0.51,108.0,0.16
9.5,0.075,0.24,0.99466,6.0,49.0,3.21,5.3,0.43,201.0,0.2
10.0,0.037,0.32,0.993,7.1,28.0,3.2,2.2,0.57,141.0,0.21
9.1,0.069,0.23,0.9962,6.4,31.0,3.25,7.3,0.53,157.0,0.24
10.7,0.03,0.29,0.99474,6.1,29.0,3.68,6.0,0.46,144.0,0.16
10.9,0.037,0.28,0.99074,5.9,36.0,3.33,1.4,0.42,83.0,0.12
10.2,0.034,0.28,0.99405,7.1,23.0,3.35,2.7,0.64,111.0,0.21
10.8,0.042,0.36,0.99144,6.0,14.0,3.22,1.7,0.54,61.0,0.17
12.6,0.038,0.27,0.99026,6.5,37.0,3.2,4.0,0.6,97.0,0.3
12.9,0.029,0.26,0.99302,6.6,32.0,3.27,11.3,0.78,110.0,0.5
12.9,0.04,0.34,0.99,6.8,41.0,3.25,1.9,0.45,108.0,0.19
12.7,0.025,0.34,0.98961,6.0,23.0,3.36,1.3,0.37,111.0,0.23
11.8,0.028,0.52,0.99161,6.0,37.0,3.28,6.2,0.51,104.0,0.28
12.4,0.036,0.24,0.9898,6.1,38.0,3.29,1.5,0.42,124.0,0.32
12.8,0.033,0.74,0.991,7.8,33.0,3.29,1.8,0.52,156.0,0.3
12.0,0.048,0.31,0.98953,5.2,17.0,3.24,1.7,0.37,61.0,0.21
12.4,0.029,0.45,0.98998,6.2,37.0,3.25,2.9,0.6,94.0,0.32
10.6,0.052,0.33,0.993,7.0,15.0,3.2,2.1,0.41,76.0,0.22
10.3,0.049,0.28,0.99677,7.4,31.0,3.22,12.1,0.49,149.0,0.34
9.4,0.04,0.27,0.9948,6.5,44.0,3.19,5.2,0.69,179.0,0.28
9.4,0.036,0.14,0.99622,6.2,38.0,3.27,8.9,0.5,155.0,0.36
11.2,0.042,0.0,0.99135,6.0,7.0,3.37,1.4,0.38,55.0,0.395
8.9,0.048,0.26,0.9972,6.0,50.0,3.3,12.4,0.36,147.0,0.19
11.5,0.044,0.29,0.99153,7.8,41.0,3.24,3.15,0.35,117.0,0.29
11.2,0.04,0.27,0.99026,5.6,52.0,3.5,0.9,0.39,103.0,0.19
9.9,0.058,0.26,0.9936,7.4,53.0,3.18,1.6,0.5,150.0,0.24
9.5,0.049,0.47,0.9927,6.1,50.0,3.19,1.4,0.45,187.0,0.3
12.9,0.042,0.32,0.99172,6.3,18.0,3.28,8.8,0.33,106.0,0.43
12.0,0.029,0.3,0.9953,6.7,34.0,3.36,13.9,0.5,131.0,0.27
10.9,0.042,0.36,0.99473,6.7,42.0,3.34,8.4,0.52,123.0,0.24
9.0,0.06,0.28,0.9949,6.7,21.0,3.27,5.4,0.37,105.0,0.54
9.2,0.042,0.13,0.996,6.9,11.0,3.23,7.8,0.37,117.0,0.32
10.0,0.037,0.14,0.996,6.1,18.0,3.38,10.4,0.45,119.0,0.41
9.1,0.055,0.28,0.99405,6.4,9.0,3.42,1.1,0.5,160.0,0.35
9.2,0.04,0.55,0.99596,6.3,67.0,3.24,8.1,0.5,216.0,0.24
12.2,0.028,0.32,0.99008,5.1,12.0,3.57,1.6,0.52,90.0,0.11
8.8,0.043,0.33,0.9994,7.0,47.0,3.34,14.6,0.67,168.0,0.28
10.1,0.05,0.4,0.9951,8.1,30.0,3.26,6.9,0.44,97.0,0.28
10.1,0.043,0.31,0.9937,7.7,47.0,3.42,1.3,0.5,155.0,0.26
9.4,0.048,0.27,0.9993,5.9,52.0,3.35,18.2,0.44,168.0,0.26
11.0,0.047,0.22,0.9924,7.1,146.5,3.24,2.0,0.37,307.5,0.49
12.0,0.031,0.31,0.9926,6.7,20.0,3.36,4.9,0.82,151.0,0.31
12.15,0.028,0.28,0.99168,6.2,45.0,3.21,5.7,1.08,121.0,0.21
11.55,0.052,0.3,0.99069,5.9,42.0,3.31,1.3,0.47,86.0,0.22
9.4,0.046,0.44,0.99584,6.8,52.0,3.2,8.2,0.51,183.0,0.26
9.8,0.06,0.45,0.99711,6.2,22.0,3.31,10.4,0.56,184.0,0.36
10.5,0.047,0.28,0.9952,6.8,52.0,3.22,8.5,0.53,242.0,0.18
9.2,0.064,0.27,0.9938,6.2,20.0,3.22,1.5,0.46,132.0,0.22
11.9,0.036,0.39,0.99,6.5,41.0,3.19,1.9,0.43,98.0,0.23
12.6,0.03,0.31,0.99,6.7,41.0,3.29,1.9,0.62,104.0,0.44
10.0,0.046,0.21,0.99466,7.3,35.0,3.38,1.6,0.46,133.0,0.21
9.2,0.041,0.28,0.9954,7.9,44.0,3.45,1.8,0.43,178.0,0.14
9.7,0.048,0.32,0.9938,6.4,41.0,3.5,2.4,0.5,200.0,0.17
12.1,0.035,0.36,0.9891,5.1,40.0,3.23,1.3,0.64,78.0,0.25
11.8,0.033,0.3,0.9906,6.3,16.0,3.28,1.8,0.4,91.0,0.23
12.5,0.023,0.29,0.99,6.6,19.0,3.25,2.0,0.45,86.0,0.24
12.3,0.029,0.33,0.98994,5.8,30.0,3.25,3.7,0.42,88.0,0.29
10.0,0.048,0.27,0.9938,6.0,40.0,3.64,1.9,0.54,170.0,0.24
9.4,0.036,0.14,0.99622,6.2,38.0,3.27,8.9,0.5,155.0,0.36
9.9,0.047,0.27,0.99596,6.4,26.0,3.34,9.9,0.5,101.0,0.17
9.5,0.047,0.19,0.9973,5.9,50.0,3.35,12.4,0.38,162.0,0.25
11.3,0.046,0.34,0.992,7.2,25.0,3.25,1.1,0.4,80.0,0.21
11.1,0.064,0.46,0.9924,6.8,37.0,3.37,1.4,0.45,160.0,0.18
10.8,0.05,0.34,0.99526,6.6,59.0,3.22,11.6,0.4,140.0,0.22
12.75,0.026,0.3,0.98963,5.8,36.0,3.26,3.9,0.58,105.0,0.28
11.5,0.04,0.3,0.99089,6.4,19.0,3.32,1.6,0.65,86.0,0.27
12.6,0.048,0.31,0.98999,6.2,19.0,3.32,1.2,0.54,125.0,0.3
11.2,0.026,0.29,0.99183,6.6,35.0,3.37,1.8,0.48,128.0,0.21
9.55,0.058,0.18,0.99288,5.8,7.0,3.23,1.2,0.58,108.0,0.28
13.9,0.027,0.2,0.98936,5.8,17.0,3.36,2.6,0.78,123.0,0.32
12.8,0.027,0.37,0.98939,6.7,42.0,3.24,1.3,0.37,125.0,0.18
11.9,0.026,0.34,0.9907,5.7,21.0,3.41,4.2,0.45,77.0,0.36
11.3,0.04,0.32,0.99182,6.3,37.0,3.24,4.2,0.43,117.0,0.17
9.1,0.048,0.28,0.9936,6.9,36.0,3.19,1.2,0.43,159.0,0.2
10.4,0.045,0.28,0.9954,7.0,37.0,3.25,8.7,0.54,222.0,0.21
11.2,0.027,0.26,0.9924,6.9,46.0,3.25,5.0,0.43,143.0,0.33
11.5,0.038,0.29,0.9906,6.4,18.0,3.3,1.0,0.42,122.0,0.24
14.05,0.041,0.01,0.9909,5.8,31.0,3.26,8.4,0.72,104.0,0.61
10.5,0.033,0.34,0.9953,7.0,31.0,3.22,8.5,0.56,253.0,0.21
11.0,0.048,0.32,0.99282,6.2,47.0,3.21,6.3,0.6,159.0,0.27
11.0666666666667,0.05,0.29,0.99332,5.7,33.0,3.31,7.3,0.5,143.0,0.31
10.5,0.04,0.27,0.99295,6.6,19.0,3.36,1.5,0.62,114.0,0.26
11.4,0.032,0.4,0.9939,6.9,51.0,3.22,7.7,0.27,176.0,0.2
9.7,0.042,0.48,0.998,10.3,28.0,3.19,2.2,0.59,164.0,0.25
10.0,0.037,0.32,0.993,7.1,28.0,3.2,2.2,0.57,141.0,0.21
11.5,0.029,0.34,0.99108,6.5,29.0,3.33,1.4,0.64,133.0,0.16
9.5,0.048,0.42,0.9974,6.9,10.0,3.32,8.5,0.46,147.0,0.44
11.3,0.032,0.29,0.99159,5.9,68.0,3.21,4.6,0.38,137.0,0.18
10.0,0.049,0.22,0.99296,5.6,25.0,3.74,1.3,0.43,155.0,0.2
11.3,0.031,0.31,0.99035,6.2,22.0,3.24,1.0,0.52,73.0,0.2
11.4,0.022,0.3,0.99099,6.3,38.0,3.42,1.4,0.57,100.0,0.15
9.6,0.346,0.3,0.9954,6.2,79.0,3.29,6.6,0.58,200.0,0.37
9.2,0.04,0.25,0.9971,6.9,28.0,3.28,9.8,0.61,191.0,0.38
9.7,0.044,0.34,0.99526,6.6,63.0,3.22,7.7,0.48,212.0,0.32
12.3,0.029,0.3,0.99165,6.9,34.0,3.36,4.7,0.49,148.0,0.34
10.7,0.049,0.16,0.9917,5.0,10.0,3.48,1.5,0.44,97.0,0.33
9.2,0.094,0.1,0.9972,7.0,23.0,3.4,8.3,0.47,188.0,0.57
10.3,0.074,0.38,0.99132,4.8,47.0,3.31,1.2,0.4,130.0,0.225
9.4,0.052,0.32,0.9963,6.4,24.0,3.35,9.6,0.49,90.0,0.18
10.3,0.054,0.27,0.99378,6.3,40.0,3.2,6.6,0.48,158.0,0.25
10.4,0.046,0.33,0.9971,6.3,68.0,3.36,13.9,0.5,179.0,0.21
10.6,0.038,0.49,0.9928,7.3,28.0,3.2,1.1,0.72,99.0,0.14
12.2,0.032,0.33,0.99182,7.0,42.0,3.31,6.3,0.38,127.0,0.19
11.0,0.034,0.37,0.9913,6.7,35.0,3.25,2.5,0.5,89.0,0.21
11.4,0.035,0.25,0.9902,5.7,26.0,3.31,1.1,0.52,81.0,0.21
9.2,0.047,0.51,0.99604,6.6,61.0,3.22,8.0,0.49,189.0,0.25
10.2,0.042,0.44,0.993,6.6,47.0,3.32,1.6,0.51,140.0,0.14
12.5,0.034,0.27,0.9916,6.4,18.0,3.36,4.9,0.71,122.0,0.32
11.6,0.043,0.29,0.9918,6.3,35.0,3.38,2.2,0.43,175.0,0.26
11.2,0.037,0.24,0.99174,6.2,45.0,3.23,4.8,0.43,138.0,0.39
9.0,0.054,0.25,0.9979,6.1,34.0,3.25,12.9,0.43,189.0,0.28
10.4,0.045,0.28,0.9954,7.0,37.0,3.25,8.6,0.54,221.0,0.21
12.2,0.036,0.39,0.9908,7.1,30.0,3.28,2.1,0.43,124.0,0.25
10.4,0.047,0.29,0.9939,7.4,23.0,3.52,1.4,0.65,107.0,0.17
9.6,0.056,0.35,0.9998,7.7,31.0,3.27,15.3,0.5,117.0,0.28
11.5,0.034,0.31,0.99084,6.4,53.0,3.38,1.2,0.35,138.0,0.14
10.2,0.055,0.39,0.9951,7.0,39.0,3.52,2.1,0.54,198.0,0.22
10.5,0.049,0.26,0.99596,6.9,59.0,3.26,12.7,0.54,195.0,0.54
9.5,0.032,0.14,0.99542,5.9,30.0,3.28,8.6,0.44,142.0,0.28
10.2,0.046,0.38,0.9956,6.8,24.0,3.33,8.1,0.59,155.0,0.25
10.7,0.042,0.33,0.99215,6.6,24.0,3.29,1.4,0.46,183.0,0.27
12.2,0.04,0.49,0.9914,7.0,34.0,3.24,5.3,0.4,125.0,0.18
11.4,0.037,0.4,0.9917,6.3,35.0,3.46,1.5,0.5,107.0,0.2
9.4,0.055,0.19,0.9953,7.0,27.0,3.29,4.9,0.41,127.0,0.12
10.5,0.044,0.24,0.99462,5.9,21.0,3.38,7.4,0.58,113.0,0.25
10.7,0.056,0.49,0.9948,7.7,20.0,3.32,2.0,0.49,124.0,0.16
11.6,0.028,0.27,0.99186,5.3,40.0,3.37,6.3,0.4,132.0,0.36
10.4,0.053,0.31,0.99587,7.1,32.0,3.31,7.4,0.59,211.0,0.2
9.5,0.032,0.14,0.99542,5.9,30.0,3.28,8.6,0.44,142.0,0.28
9.0,0.044,0.74,0.9996,7.1,44.0,3.38,15.6,0.67,176.0,0.18
12.9,0.026,0.28,0.9898,6.0,54.0,3.43,2.2,0.65,126.0,0.25
10.1,0.047,0.26,0.99622,7.0,30.0,3.38,6.85,0.58,220.0,0.16
9.2,0.051,0.32,0.998,6.7,34.0,3.54,12.4,0.45,106.0,0.105
10.7,0.04,0.34,0.99216,6.5,25.0,3.29,1.4,0.46,184.0,0.26
12.3,0.033,0.39,0.9908,7.2,29.0,3.26,2.3,0.54,102.0,0.23
12.8,0.033,0.74,0.991,7.8,33.0,3.29,1.8,0.52,156.0,0.3
12.5,0.034,0.32,0.9898,6.1,24.0,3.36,1.1,0.4,110.0,0.27
12.1,0.03,0.25,0.9901,7.1,25.0,3.22,1.6,0.34,126.0,0.33
9.4,0.038,0.25,0.995,6.3,52.0,3.28,5.8,0.38,155.0,0.27
11.0,0.034,0.36,0.9922,6.4,43.0,3.42,1.8,0.69,150.0,0.15
9.9,0.172,0.74,0.9932,6.3,24.0,3.27,1.4,0.39,108.0,0.24
8.8,0.048,0.44,0.99955,6.4,29.0,3.26,14.4,0.54,228.0,0.44
10.3,0.046,0.14,0.9937,5.6,48.0,3.3,5.0,0.71,198.0,0.35
11.5,0.034,0.35,0.9947,6.9,42.0,3.21,9.2,0.36,150.0,0.25
9.5,0.039,0.27,0.9927,6.1,13.0,3.23,0.8,0.32,82.0,0.45
8.9,0.044,0.2,0.99862,5.7,41.0,3.22,16.0,0.46,113.0,0.22
12.2,0.055,0.27,0.9925,6.4,17.0,3.23,4.4,0.44,135.0,0.3
12.2,0.063,0.49,0.9911,6.3,35.0,3.38,1.2,0.42,92.0,0.27
10.1,0.146,0.47,0.99224,6.2,28.0,3.23,1.2,0.51,105.0,0.27
10.5,0.042,0.32,0.99456,6.9,30.0,3.4,7.9,0.39,130.0,0.19
9.4,0.169,0.31,0.9965,7.0,32.0,3.2,5.3,0.48,162.0,0.39
9.9,0.048,0.27,0.99498,6.1,41.0,3.21,8.0,0.51,162.0,0.28
11.3,0.041,0.24,0.9914,6.0,25.0,3.31,3.3,0.44,143.0,0.31
9.8,0.053,0.32,0.9924,6.0,31.0,3.29,1.0,0.72,218.5,0.37
11.2,0.036,0.33,0.99136,6.5,23.0,3.18,3.5,0.38,92.0,0.37
9.1,0.056,0.36,1.0,7.4,72.0,3.42,13.1,0.35,163.0,0.18
10.2,0.053,0.35,0.9924,5.8,36.0,3.28,2.3,0.5,114.0,0.28
12.6,0.025,0.3,0.99126,7.1,15.0,3.18,6.6,0.46,138.0,0.43
10.8,0.063,0.0,0.9914,6.1,36.0,3.27,1.6,0.67,87.0,0.41
12.0,0.028,0.33,0.991,6.5,23.0,3.34,1.9,0.7,93.0,0.08
10.1,0.043,0.28,0.99338,7.3,19.0,3.38,1.5,0.56,113.0,0.25
11.6,0.038,0.29,0.9932,6.7,54.0,3.33,6.8,0.46,127.0,0.24
9.5,0.042,0.42,0.99674,6.5,66.0,3.24,10.6,0.53,202.0,0.29
11.0,0.052,0.38,0.9947,6.6,30.0,3.32,7.9,0.56,145.0,0.2
11.7,0.03,0.3,0.9927,6.3,49.0,3.53,3.2,0.79,164.0,0.41
12.6,0.034,0.36,0.99,7.0,22.0,3.19,2.8,0.38,112.0,0.24
12.5,0.029,0.25,0.98972,5.5,33.0,3.36,1.9,0.66,118.0,0.3
12.6,0.034,0.28,0.98862,6.0,47.0,3.22,1.1,0.38,90.0,0.22
9.0,0.063,0.47,0.99872,6.6,27.0,3.18,15.6,0.56,173.0,0.32
11.8,0.04,0.3,0.9927,7.0,41.0,3.28,4.2,0.49,213.0,0.24
11.6,0.038,0.15,0.99125,5.2,10.0,3.52,1.45,0.4,44.0,0.405
11.5,0.035,0.34,0.9928,7.0,32.0,3.19,5.7,0.46,83.0,0.2
10.2,0.038,0.32,0.99375,7.0,27.0,3.2,1.7,0.62,128.0,0.28
10.4,0.046,0.54,0.99454,6.2,58.0,3.19,7.0,0.7,176.0,0.25
9.0,0.093,0.24,0.9981,7.2,35.0,3.41,10.0,0.47,197.0,0.51
9.9,0.058,0.38,0.994,7.8,14.0,3.21,2.1,0.55,167.0,0.24
10.4,0.049,0.31,0.9934,6.4,36.0,3.6,1.6,0.67,127.0,0.18
10.2,0.047,0.25,0.9933,6.4,20.0,3.61,1.3,0.54,77.0,0.16
9.7,0.047,0.34,0.9934,6.8,64.5,3.3,2.7,0.58,218.5,0.24
9.73333333333333,0.066,0.46,0.99362,5.2,41.0,3.19,6.2,0.42,187.0,0.22
9.4,0.046,0.27,0.9934,6.3,34.0,3.37,1.2,0.54,175.0,0.33
9.6,0.037,0.33,0.99495,5.9,58.0,3.26,7.4,0.41,205.0,0.29
9.8,0.039,0.29,0.99564,7.0,41.0,3.19,10.3,0.38,98.0,0.12
9.3,0.053,0.28,0.99372,7.0,16.0,3.18,2.7,0.56,92.0,0.23
12.4,0.039,0.26,0.98998,6.0,30.0,3.32,1.4,0.41,104.0,0.19
11.3,0.038,0.26,0.9911,5.8,40.0,3.34,3.3,0.55,153.0,0.36
12.5,0.026,0.32,0.9904,6.8,43.0,3.29,1.6,0.54,147.0,0.23
10.4,0.053,0.26,0.99976,7.7,36.0,3.2,18.95,0.5,174.0,0.3
10.3,0.046,0.29,0.9955,6.8,82.0,3.3,8.9,0.44,188.0,0.22
8.8,0.045,0.51,0.99966,6.5,34.0,3.2,17.6,0.47,125.0,0.21
10.1,0.049,0.22,0.99571,5.7,50.0,3.2,9.8,0.45,125.0,0.25
9.9,0.049,0.27,0.9972,6.5,75.0,3.19,15.2,0.39,217.0,0.25
9.8,0.045,0.38,0.9975,7.0,54.0,3.18,15.3,0.42,120.0,0.15
9.2,0.043,0.03,0.9932,5.3,27.0,3.34,2.7,0.38,93.0,0.76
10.8,0.04,0.26,0.99238,7.3,36.0,3.34,1.6,0.44,123.0,0.2
9.3,0.074,0.24,0.99922,6.1,32.0,3.19,19.95,0.44,174.0,0.28
9.3,0.05,0.41,0.9979,8.3,15.0,3.39,8.2,0.49,122.0,0.4
13.7,0.041,0.01,0.99026,6.2,18.0,3.2,3.2,0.94,120.0,0.76
10.1,0.059,0.24,0.99773,5.7,23.0,3.3,17.8,0.5,124.0,0.26
12.8,0.03,0.39,0.98904,4.4,31.0,3.46,4.3,0.36,127.0,0.32
12.6,0.032,0.32,0.98956,5.0,58.0,3.45,4.5,0.31,178.0,0.27
9.5,0.045,0.43,0.9969,6.8,53.0,3.26,11.75,0.55,198.0,0.26
12.0,0.033,0.3,0.98986,5.9,35.0,3.36,1.5,0.56,95.0,0.37
10.4,0.035,0.45,0.997,9.1,28.0,3.2,10.6,0.46,124.0,0.27
12.2,0.029,0.47,0.99,6.2,23.0,3.26,1.4,0.42,81.0,0.16
10.1,0.036,0.21,0.99396,8.1,24.0,3.18,1.6,0.52,119.0,0.17
9.8,0.042,0.32,0.9935,6.1,23.0,3.27,2.5,0.6,218.5,0.28
11.0,0.035,0.3,0.9927,6.3,8.0,3.27,5.7,0.41,97.0,0.35
10.8,0.04,0.32,0.9922,6.5,31.0,3.36,1.4,0.54,132.0,0.19
11.5,0.034,0.31,0.99084,6.4,53.0,3.38,1.2,0.35,138.0,0.14
11.1,0.05,0.42,0.99116,6.45,51.0,3.27,1.2,0.69,129.0,0.14
10.2,0.042,0.06,0.99432,5.6,9.0,3.44,6.8,0.44,84.0,0.695
9.4,0.043,0.33,0.9968,6.9,28.0,3.2,10.1,0.52,152.0,0.41
8.8,0.046,0.36,1.0,6.8,32.0,3.27,18.1,0.48,133.0,0.21
9.0,0.044,0.22,0.99855,5.7,39.0,3.24,16.65,0.48,110.0,0.22
9.2,0.065,0.49,0.9937,6.2,17.0,3.22,1.6,0.52,143.0,0.2
10.8,0.044,0.38,0.996,8.1,49.0,3.37,4.3,0.74,172.0,0.24
10.0,0.034,0.32,0.99512,6.7,17.0,3.29,7.9,0.31,81.0,0.15
9.2,0.04,0.28,0.99815,7.7,31.0,3.27,11.0,0.29,117.0,0.34
10.4,0.052,0.35,0.9941,7.0,51.0,3.41,1.5,0.59,128.0,0.24
9.5,0.045,0.2,0.9972,6.0,45.0,3.33,12.6,0.42,187.0,0.29
9.8,0.092,0.47,0.9928,6.4,40.0,3.21,1.6,0.36,158.0,0.13
11.3,0.026,0.21,0.99089,6.6,48.0,3.22,2.9,0.38,126.0,0.26
12.2,0.022,1.66,0.99165,7.4,34.0,3.26,2.1,0.55,113.0,0.2
9.6,0.051,0.49,0.9928,6.1,18.0,3.3,1.5,0.46,87.0,0.22
10.7,0.04,0.3,0.99222,7.3,26.0,3.28,1.3,0.53,84.0,0.27
13.4,0.038,0.62,0.99143,6.9,46.0,3.23,7.5,0.43,132.0,0.33
9.1,0.047,0.4,0.99945,7.1,47.0,3.34,14.55,0.78,156.0,0.17
9.8,0.05,0.29,0.99556,7.0,24.0,3.29,8.9,0.46,90.0,0.22
11.9,0.041,0.36,0.99002,5.7,38.0,3.27,1.8,0.98,90.0,0.28
11.0,0.047,0.29,0.991,5.6,33.0,3.34,1.2,0.5,127.0,0.235
11.0,0.037,0.27,0.9916,6.4,20.0,3.46,1.5,0.42,98.0,0.17
9.4,0.038,0.25,0.995,6.3,52.0,3.28,5.8,0.38,155.0,0.27
11.95,0.029,0.36,0.99318,6.8,44.0,3.28,8.9,0.35,128.0,0.34
10.7,0.037,0.33,0.9951,7.7,32.0,3.39,6.7,0.62,155.0,0.28
10.6,0.044,0.24,0.99312,7.7,29.0,3.27,2.4,0.56,157.0,0.28
10.3,0.059,0.34,0.99538,6.7,51.0,3.33,6.8,0.56,215.0,0.31
12.5,0.042,0.33,0.98964,6.0,31.0,3.32,2.1,0.42,127.0,0.3
13.6,0.035,0.26,0.98872,6.0,38.0,3.18,3.5,0.47,111.0,0.38
10.0,0.047,0.25,0.9925,6.1,37.0,3.35,1.3,0.46,173.0,0.14
9.5,0.051,0.5,0.99536,6.5,46.0,3.18,8.0,0.47,197.0,0.26
13.0,0.03,0.33,0.9887,5.0,54.0,3.36,3.7,0.3,173.0,0.3
11.1,0.08,0.27,0.9938,7.3,34.0,3.23,4.6,0.39,172.0,0.13
9.1,0.049,0.58,1.0006,8.1,48.0,3.2,16.65,0.62,181.0,0.19
13.1,0.036,0.3,0.98922,6.1,30.0,3.31,3.0,0.4,124.0,0.33
9.7,0.046,0.29,0.9983,8.0,26.0,3.25,13.2,0.37,113.0,0.29
13.4,0.034,0.33,0.99,6.6,15.0,3.28,2.8,0.51,85.0,0.42
9.4,0.037,0.42,0.99884,6.3,57.0,3.26,17.2,0.57,170.0,0.33
9.8,0.046,0.31,0.99434,7.8,28.0,3.23,2.1,0.64,208.0,0.28
9.3,0.074,0.24,0.99922,6.1,32.0,3.19,19.95,0.44,174.0,0.28
12.0,0.028,0.33,0.991,6.5,23.0,3.34,1.9,0.7,93.0,0.08
12.4,0.037,0.33,0.98987,6.2,37.0,3.18,3.5,0.37,155.0,0.3
10.0,0.057,0.28,0.99425,6.4,21.0,3.26,7.9,0.36,82.0,0.14
11.3333333333333,0.051,0.3,0.99339,6.5,25.0,3.24,9.15,0.56,166.0,0.29
10.3,0.05,0.2,0.99666,5.9,29.0,3.24,14.4,0.41,144.0,0.32
11.9,0.037,0.3,0.99057,5.9,19.0,3.47,1.5,0.42,78.0,0.48
11.7,0.032,0.42,0.9908,6.4,32.0,3.3,2.9,0.41,83.0,0.19
10.8,0.026,0.56,0.9906,5.0,24.0,3.48,1.5,0.39,115.0,0.17
9.7,0.048,0.32,0.9938,6.4,41.0,3.5,2.4,0.5,200.0,0.17
12.1,0.048,0.34,0.99084,7.7,4.0,3.18,1.2,0.34,119.0,0.3
10.0,0.047,0.48,0.99616,8.0,13.0,3.23,6.8,0.7,134.0,0.24
11.0,0.051,0.26,0.99336,5.6,51.0,3.47,5.55,0.5,139.0,0.15
13.6,0.029,0.3,0.98742,5.4,25.0,3.31,1.2,0.4,93.0,0.3
10.4,0.024,0.25,0.99234,5.8,21.0,3.37,1.5,0.58,109.0,0.22
10.2,0.056,0.34,0.9974,7.7,35.0,3.26,10.0,0.6,178.0,0.39
10.2,0.049,0.3,0.99289,6.8,22.0,3.24,1.0,0.61,113.0,0.32
9.5,0.05,0.26,0.9946,8.0,11.5,3.24,1.2,0.37,88.0,0.32
12.7,0.027,0.33,0.98945,5.9,35.0,3.37,2.1,0.42,138.0,0.32
9.5,0.045,0.21,0.99341,5.9,57.0,3.32,1.7,0.44,135.0,0.19
9.0,0.039,0.35,0.9994,6.8,38.0,3.24,17.5,0.42,153.0,0.22
10.0,0.054,0.26,0.9952,6.4,20.0,3.58,2.0,0.57,180.0,0.44
9.2,0.045,0.74,0.9956,6.4,52.0,3.21,7.8,0.42,209.0,0.25
